quantile,department,department_name,income
196,68,SANTANDER,600000
197,68,SANTANDER,620000
198,68,SANTANDER,620000
199,68,SANTANDER,640000
200,68,SANTANDER,640000
201,68,SANTANDER,640000
202,68,SANTANDER,648000
203,68,SANTANDER,650000
204,68,SANTANDER,650000
205,68,SANTANDER,650000
206,68,SANTANDER,660000
207,68,SANTANDER,700000
208,68,SANTANDER,700000
209,68,SANTANDER,700000
210,68,SANTANDER,700000
211,68,SANTANDER,700000
212,68,SANTANDER,700000
213,68,SANTANDER,700000
214,68,SANTANDER,700000
215,68,SANTANDER,700000
216,68,SANTANDER,700000
217,68,SANTANDER,700000
218,68,SANTANDER,700000
219,68,SANTANDER,700000
220,68,SANTANDER,700000
221,68,SANTANDER,700000
222,68,SANTANDER,700000
223,68,SANTANDER,700000
224,68,SANTANDER,720000
225,68,SANTANDER,720000
226,68,SANTANDER,720000
227,68,SANTANDER,720000
228,68,SANTANDER,720000
229,68,SANTANDER,720000
230,68,SANTANDER,747500
231,68,SANTANDER,747500
232,68,SANTANDER,747500
233,68,SANTANDER,750000
234,68,SANTANDER,750000
235,68,SANTANDER,765000
236,68,SANTANDER,765000
237,68,SANTANDER,780000
243,68,SANTANDER,800000
244,68,SANTANDER,800000
245,68,SANTANDER,800000
246,68,SANTANDER,800000
247,68,SANTANDER,800000
269,68,SANTANDER,800000
248,68,SANTANDER,800000
268,68,SANTANDER,800000
249,68,SANTANDER,800000
267,68,SANTANDER,800000
250,68,SANTANDER,800000
266,68,SANTANDER,800000
251,68,SANTANDER,800000
265,68,SANTANDER,800000
252,68,SANTANDER,800000
264,68,SANTANDER,800000
253,68,SANTANDER,800000
263,68,SANTANDER,800000
254,68,SANTANDER,800000
255,68,SANTANDER,800000
262,68,SANTANDER,800000
256,68,SANTANDER,800000
261,68,SANTANDER,800000
257,68,SANTANDER,800000
260,68,SANTANDER,800000
258,68,SANTANDER,800000
259,68,SANTANDER,800000
238,68,SANTANDER,800000
239,68,SANTANDER,800000
240,68,SANTANDER,800000
241,68,SANTANDER,800000
242,68,SANTANDER,800000
271,68,SANTANDER,820000
270,68,SANTANDER,820000
272,68,SANTANDER,840000
274,68,SANTANDER,850000
273,68,SANTANDER,850000
275,68,SANTANDER,870000
276,68,SANTANDER,880000
278,68,SANTANDER,890000
277,68,SANTANDER,890000
280,68,SANTANDER,894000
279,68,SANTANDER,894000
300,68,SANTANDER,900000
299,68,SANTANDER,900000
298,68,SANTANDER,900000
297,68,SANTANDER,900000
296,68,SANTANDER,900000
295,68,SANTANDER,900000
294,68,SANTANDER,900000
293,68,SANTANDER,900000
292,68,SANTANDER,900000
291,68,SANTANDER,900000
290,68,SANTANDER,900000
289,68,SANTANDER,900000
288,68,SANTANDER,900000
287,68,SANTANDER,900000
286,68,SANTANDER,900000
285,68,SANTANDER,900000
284,68,SANTANDER,900000
283,68,SANTANDER,900000
282,68,SANTANDER,900000
281,68,SANTANDER,900000
301,68,SANTANDER,940000
302,68,SANTANDER,953000
303,68,SANTANDER,960000
305,68,SANTANDER,980000
304,68,SANTANDER,980000
366,68,SANTANDER,1000000
365,68,SANTANDER,1000000
364,68,SANTANDER,1000000
363,68,SANTANDER,1000000
362,68,SANTANDER,1000000
361,68,SANTANDER,1000000
360,68,SANTANDER,1000000
359,68,SANTANDER,1000000
358,68,SANTANDER,1000000
357,68,SANTANDER,1000000
356,68,SANTANDER,1000000
355,68,SANTANDER,1000000
354,68,SANTANDER,1000000
353,68,SANTANDER,1000000
352,68,SANTANDER,1000000
351,68,SANTANDER,1000000
350,68,SANTANDER,1000000
349,68,SANTANDER,1000000
348,68,SANTANDER,1000000
347,68,SANTANDER,1000000
346,68,SANTANDER,1000000
345,68,SANTANDER,1000000
344,68,SANTANDER,1000000
343,68,SANTANDER,1000000
342,68,SANTANDER,1000000
341,68,SANTANDER,1000000
340,68,SANTANDER,1000000
339,68,SANTANDER,1000000
338,68,SANTANDER,1000000
337,68,SANTANDER,1000000
336,68,SANTANDER,1000000
335,68,SANTANDER,1000000
334,68,SANTANDER,1000000
333,68,SANTANDER,1000000
332,68,SANTANDER,1000000
331,68,SANTANDER,1000000
330,68,SANTANDER,1000000
329,68,SANTANDER,1000000
328,68,SANTANDER,1000000
327,68,SANTANDER,1000000
326,68,SANTANDER,1000000
325,68,SANTANDER,1000000
324,68,SANTANDER,1000000
323,68,SANTANDER,1000000
322,68,SANTANDER,1000000
321,68,SANTANDER,1000000
320,68,SANTANDER,1000000
319,68,SANTANDER,1000000
318,68,SANTANDER,1000000
317,68,SANTANDER,1000000
316,68,SANTANDER,1000000
315,68,SANTANDER,1000000
314,68,SANTANDER,1000000
313,68,SANTANDER,1000000
312,68,SANTANDER,1000000
311,68,SANTANDER,1000000
310,68,SANTANDER,1000000
309,68,SANTANDER,1000000
308,68,SANTANDER,1000000
307,68,SANTANDER,1000000
306,68,SANTANDER,1000000
367,68,SANTANDER,1040000
369,68,SANTANDER,1050000
368,68,SANTANDER,1050000
371,68,SANTANDER,1070000
370,68,SANTANDER,1070000
372,68,SANTANDER,1080000
383,68,SANTANDER,1100000
382,68,SANTANDER,1100000
381,68,SANTANDER,1100000
380,68,SANTANDER,1100000
379,68,SANTANDER,1100000
378,68,SANTANDER,1100000
377,68,SANTANDER,1100000
376,68,SANTANDER,1100000
375,68,SANTANDER,1100000
374,68,SANTANDER,1100000
373,68,SANTANDER,1100000
388,68,SANTANDER,1150000
387,68,SANTANDER,1150000
386,68,SANTANDER,1150000
385,68,SANTANDER,1150000
384,68,SANTANDER,1150000
471,68,SANTANDER,1160000
484,68,SANTANDER,1160000
470,68,SANTANDER,1160000
516,68,SANTANDER,1160000
514,68,SANTANDER,1160000
469,68,SANTANDER,1160000
468,68,SANTANDER,1160000
486,68,SANTANDER,1160000
467,68,SANTANDER,1160000
466,68,SANTANDER,1160000
465,68,SANTANDER,1160000
464,68,SANTANDER,1160000
463,68,SANTANDER,1160000
462,68,SANTANDER,1160000
461,68,SANTANDER,1160000
460,68,SANTANDER,1160000
459,68,SANTANDER,1160000
513,68,SANTANDER,1160000
458,68,SANTANDER,1160000
457,68,SANTANDER,1160000
456,68,SANTANDER,1160000
483,68,SANTANDER,1160000
455,68,SANTANDER,1160000
454,68,SANTANDER,1160000
517,68,SANTANDER,1160000
487,68,SANTANDER,1160000
453,68,SANTANDER,1160000
452,68,SANTANDER,1160000
451,68,SANTANDER,1160000
485,68,SANTANDER,1160000
450,68,SANTANDER,1160000
449,68,SANTANDER,1160000
448,68,SANTANDER,1160000
447,68,SANTANDER,1160000
446,68,SANTANDER,1160000
445,68,SANTANDER,1160000
444,68,SANTANDER,1160000
512,68,SANTANDER,1160000
443,68,SANTANDER,1160000
442,68,SANTANDER,1160000
441,68,SANTANDER,1160000
488,68,SANTANDER,1160000
440,68,SANTANDER,1160000
439,68,SANTANDER,1160000
482,68,SANTANDER,1160000
438,68,SANTANDER,1160000
437,68,SANTANDER,1160000
436,68,SANTANDER,1160000
435,68,SANTANDER,1160000
434,68,SANTANDER,1160000
433,68,SANTANDER,1160000
432,68,SANTANDER,1160000
431,68,SANTANDER,1160000
430,68,SANTANDER,1160000
511,68,SANTANDER,1160000
429,68,SANTANDER,1160000
428,68,SANTANDER,1160000
427,68,SANTANDER,1160000
489,68,SANTANDER,1160000
426,68,SANTANDER,1160000
425,68,SANTANDER,1160000
424,68,SANTANDER,1160000
481,68,SANTANDER,1160000
423,68,SANTANDER,1160000
422,68,SANTANDER,1160000
421,68,SANTANDER,1160000
420,68,SANTANDER,1160000
419,68,SANTANDER,1160000
418,68,SANTANDER,1160000
417,68,SANTANDER,1160000
416,68,SANTANDER,1160000
415,68,SANTANDER,1160000
510,68,SANTANDER,1160000
414,68,SANTANDER,1160000
413,68,SANTANDER,1160000
412,68,SANTANDER,1160000
490,68,SANTANDER,1160000
411,68,SANTANDER,1160000
410,68,SANTANDER,1160000
409,68,SANTANDER,1160000
408,68,SANTANDER,1160000
407,68,SANTANDER,1160000
480,68,SANTANDER,1160000
406,68,SANTANDER,1160000
405,68,SANTANDER,1160000
404,68,SANTANDER,1160000
403,68,SANTANDER,1160000
402,68,SANTANDER,1160000
401,68,SANTANDER,1160000
400,68,SANTANDER,1160000
509,68,SANTANDER,1160000
399,68,SANTANDER,1160000
491,68,SANTANDER,1160000
398,68,SANTANDER,1160000
397,68,SANTANDER,1160000
396,68,SANTANDER,1160000
395,68,SANTANDER,1160000
394,68,SANTANDER,1160000
393,68,SANTANDER,1160000
392,68,SANTANDER,1160000
479,68,SANTANDER,1160000
391,68,SANTANDER,1160000
390,68,SANTANDER,1160000
389,68,SANTANDER,1160000
508,68,SANTANDER,1160000
492,68,SANTANDER,1160000
478,68,SANTANDER,1160000
507,68,SANTANDER,1160000
493,68,SANTANDER,1160000
477,68,SANTANDER,1160000
506,68,SANTANDER,1160000
494,68,SANTANDER,1160000
515,68,SANTANDER,1160000
476,68,SANTANDER,1160000
505,68,SANTANDER,1160000
495,68,SANTANDER,1160000
504,68,SANTANDER,1160000
475,68,SANTANDER,1160000
496,68,SANTANDER,1160000
503,68,SANTANDER,1160000
497,68,SANTANDER,1160000
474,68,SANTANDER,1160000
502,68,SANTANDER,1160000
498,68,SANTANDER,1160000
473,68,SANTANDER,1160000
501,68,SANTANDER,1160000
499,68,SANTANDER,1160000
472,68,SANTANDER,1160000
500,68,SANTANDER,1160000
568,68,SANTANDER,1200000
529,68,SANTANDER,1200000
530,68,SANTANDER,1200000
531,68,SANTANDER,1200000
532,68,SANTANDER,1200000
533,68,SANTANDER,1200000
534,68,SANTANDER,1200000
535,68,SANTANDER,1200000
536,68,SANTANDER,1200000
537,68,SANTANDER,1200000
538,68,SANTANDER,1200000
539,68,SANTANDER,1200000
540,68,SANTANDER,1200000
541,68,SANTANDER,1200000
542,68,SANTANDER,1200000
543,68,SANTANDER,1200000
544,68,SANTANDER,1200000
545,68,SANTANDER,1200000
546,68,SANTANDER,1200000
547,68,SANTANDER,1200000
548,68,SANTANDER,1200000
549,68,SANTANDER,1200000
550,68,SANTANDER,1200000
551,68,SANTANDER,1200000
552,68,SANTANDER,1200000
553,68,SANTANDER,1200000
554,68,SANTANDER,1200000
555,68,SANTANDER,1200000
556,68,SANTANDER,1200000
557,68,SANTANDER,1200000
558,68,SANTANDER,1200000
559,68,SANTANDER,1200000
560,68,SANTANDER,1200000
561,68,SANTANDER,1200000
562,68,SANTANDER,1200000
518,68,SANTANDER,1200000
563,68,SANTANDER,1200000
564,68,SANTANDER,1200000
565,68,SANTANDER,1200000
566,68,SANTANDER,1200000
567,68,SANTANDER,1200000
569,68,SANTANDER,1200000
570,68,SANTANDER,1200000
571,68,SANTANDER,1200000
572,68,SANTANDER,1200000
573,68,SANTANDER,1200000
574,68,SANTANDER,1200000
575,68,SANTANDER,1200000
576,68,SANTANDER,1200000
577,68,SANTANDER,1200000
578,68,SANTANDER,1200000
519,68,SANTANDER,1200000
579,68,SANTANDER,1200000
580,68,SANTANDER,1200000
581,68,SANTANDER,1200000
582,68,SANTANDER,1200000
583,68,SANTANDER,1200000
584,68,SANTANDER,1200000
585,68,SANTANDER,1200000
586,68,SANTANDER,1200000
587,68,SANTANDER,1200000
588,68,SANTANDER,1200000
589,68,SANTANDER,1200000
590,68,SANTANDER,1200000
520,68,SANTANDER,1200000
521,68,SANTANDER,1200000
522,68,SANTANDER,1200000
523,68,SANTANDER,1200000
524,68,SANTANDER,1200000
525,68,SANTANDER,1200000
526,68,SANTANDER,1200000
527,68,SANTANDER,1200000
528,68,SANTANDER,1200000
591,68,SANTANDER,1230000
592,68,SANTANDER,1250000
593,68,SANTANDER,1250000
594,68,SANTANDER,1260000
595,68,SANTANDER,1260000
596,68,SANTANDER,1260000
597,68,SANTANDER,1280000
598,68,SANTANDER,1300000
599,68,SANTANDER,1300000
600,68,SANTANDER,1300000
601,68,SANTANDER,1300000
602,68,SANTANDER,1300000
603,68,SANTANDER,1300000
604,68,SANTANDER,1300000
605,68,SANTANDER,1300000
606,68,SANTANDER,1300000
607,68,SANTANDER,1300000
608,68,SANTANDER,1300000
609,68,SANTANDER,1300000
610,68,SANTANDER,1300000
611,68,SANTANDER,1300000
612,68,SANTANDER,1300000
613,68,SANTANDER,1300000
614,68,SANTANDER,1300000
615,68,SANTANDER,1300000
616,68,SANTANDER,1300000
617,68,SANTANDER,1300000
618,68,SANTANDER,1300000
619,68,SANTANDER,1300000
620,68,SANTANDER,1300000
621,68,SANTANDER,1300000
622,68,SANTANDER,1300000
623,68,SANTANDER,1300000
624,68,SANTANDER,1300000
625,68,SANTANDER,1300000
626,68,SANTANDER,1300000
627,68,SANTANDER,1300000
628,68,SANTANDER,1300000
629,68,SANTANDER,1300000
630,68,SANTANDER,1300000
631,68,SANTANDER,1310000
632,68,SANTANDER,1324000
633,68,SANTANDER,1350000
634,68,SANTANDER,1360000
635,68,SANTANDER,1360000
636,68,SANTANDER,1360000
637,68,SANTANDER,1360000
638,68,SANTANDER,1392000
639,68,SANTANDER,1400000
640,68,SANTANDER,1400000
641,68,SANTANDER,1400000
642,68,SANTANDER,1400000
643,68,SANTANDER,1400000
644,68,SANTANDER,1400000
645,68,SANTANDER,1400000
646,68,SANTANDER,1400000
647,68,SANTANDER,1400000
648,68,SANTANDER,1400000
649,68,SANTANDER,1400000
650,68,SANTANDER,1400000
651,68,SANTANDER,1400000
652,68,SANTANDER,1400000
653,68,SANTANDER,1400000
654,68,SANTANDER,1400000
655,68,SANTANDER,1400000
656,68,SANTANDER,1410000
657,68,SANTANDER,1420000
658,68,SANTANDER,1420000
659,68,SANTANDER,1450000
660,68,SANTANDER,1450000
661,68,SANTANDER,1450000
662,68,SANTANDER,1450000
663,68,SANTANDER,1450000
664,68,SANTANDER,1450000
665,68,SANTANDER,1450000
666,68,SANTANDER,1450000
667,68,SANTANDER,1450000
668,68,SANTANDER,1458000
669,68,SANTANDER,1458000
670,68,SANTANDER,1460000
671,68,SANTANDER,1463500
672,68,SANTANDER,1470000
673,68,SANTANDER,1500000
674,68,SANTANDER,1500000
675,68,SANTANDER,1500000
676,68,SANTANDER,1500000
677,68,SANTANDER,1500000
678,68,SANTANDER,1500000
679,68,SANTANDER,1500000
680,68,SANTANDER,1500000
681,68,SANTANDER,1500000
682,68,SANTANDER,1500000
683,68,SANTANDER,1500000
684,68,SANTANDER,1500000
685,68,SANTANDER,1500000
686,68,SANTANDER,1500000
687,68,SANTANDER,1500000
688,68,SANTANDER,1500000
689,68,SANTANDER,1500000
690,68,SANTANDER,1500000
691,68,SANTANDER,1500000
692,68,SANTANDER,1500000
693,68,SANTANDER,1500000
694,68,SANTANDER,1500000
695,68,SANTANDER,1500000
696,68,SANTANDER,1500000
697,68,SANTANDER,1500000
698,68,SANTANDER,1500000
699,68,SANTANDER,1500000
700,68,SANTANDER,1500000
701,68,SANTANDER,1500000
702,68,SANTANDER,1500000
703,68,SANTANDER,1500000
704,68,SANTANDER,1500000
705,68,SANTANDER,1500000
706,68,SANTANDER,1500000
707,68,SANTANDER,1500000
708,68,SANTANDER,1500000
709,68,SANTANDER,1500000
710,68,SANTANDER,1500000
711,68,SANTANDER,1500000
712,68,SANTANDER,1500000
713,68,SANTANDER,1500000
714,68,SANTANDER,1500000
715,68,SANTANDER,1500000
716,68,SANTANDER,1500000
717,68,SANTANDER,1500000
718,68,SANTANDER,1500000
719,68,SANTANDER,1500000
720,68,SANTANDER,1510000
721,68,SANTANDER,1510000
722,68,SANTANDER,1540000
723,68,SANTANDER,1550000
727,68,SANTANDER,1560000
724,68,SANTANDER,1560000
725,68,SANTANDER,1560000
726,68,SANTANDER,1560000
728,68,SANTANDER,1600000
729,68,SANTANDER,1600000
730,68,SANTANDER,1600000
731,68,SANTANDER,1600000
732,68,SANTANDER,1600000
733,68,SANTANDER,1600000
750,68,SANTANDER,1600000
734,68,SANTANDER,1600000
749,68,SANTANDER,1600000
735,68,SANTANDER,1600000
748,68,SANTANDER,1600000
747,68,SANTANDER,1600000
736,68,SANTANDER,1600000
746,68,SANTANDER,1600000
737,68,SANTANDER,1600000
745,68,SANTANDER,1600000
738,68,SANTANDER,1600000
744,68,SANTANDER,1600000
739,68,SANTANDER,1600000
743,68,SANTANDER,1600000
740,68,SANTANDER,1600000
742,68,SANTANDER,1600000
741,68,SANTANDER,1600000
753,68,SANTANDER,1650000
752,68,SANTANDER,1650000
751,68,SANTANDER,1650000
757,68,SANTANDER,1700000
756,68,SANTANDER,1700000
755,68,SANTANDER,1700000
754,68,SANTANDER,1700000
758,68,SANTANDER,1700000
759,68,SANTANDER,1712000
760,68,SANTANDER,1735000
763,68,SANTANDER,1750000
762,68,SANTANDER,1750000
761,68,SANTANDER,1750000
765,68,SANTANDER,1760000
764,68,SANTANDER,1760000
766,68,SANTANDER,1785000
780,68,SANTANDER,1800000
779,68,SANTANDER,1800000
778,68,SANTANDER,1800000
777,68,SANTANDER,1800000
776,68,SANTANDER,1800000
775,68,SANTANDER,1800000
774,68,SANTANDER,1800000
773,68,SANTANDER,1800000
772,68,SANTANDER,1800000
771,68,SANTANDER,1800000
770,68,SANTANDER,1800000
769,68,SANTANDER,1800000
768,68,SANTANDER,1800000
767,68,SANTANDER,1800000
783,68,SANTANDER,1860000
782,68,SANTANDER,1860000
781,68,SANTANDER,1860000
788,68,SANTANDER,1900000
787,68,SANTANDER,1900000
786,68,SANTANDER,1900000
785,68,SANTANDER,1900000
784,68,SANTANDER,1900000
789,68,SANTANDER,1920000
790,68,SANTANDER,1958000
791,68,SANTANDER,1980000
830,68,SANTANDER,2000000
829,68,SANTANDER,2000000
828,68,SANTANDER,2000000
827,68,SANTANDER,2000000
826,68,SANTANDER,2000000
825,68,SANTANDER,2000000
824,68,SANTANDER,2000000
823,68,SANTANDER,2000000
822,68,SANTANDER,2000000
821,68,SANTANDER,2000000
820,68,SANTANDER,2000000
819,68,SANTANDER,2000000
818,68,SANTANDER,2000000
817,68,SANTANDER,2000000
816,68,SANTANDER,2000000
815,68,SANTANDER,2000000
814,68,SANTANDER,2000000
813,68,SANTANDER,2000000
812,68,SANTANDER,2000000
811,68,SANTANDER,2000000
810,68,SANTANDER,2000000
809,68,SANTANDER,2000000
808,68,SANTANDER,2000000
807,68,SANTANDER,2000000
806,68,SANTANDER,2000000
805,68,SANTANDER,2000000
804,68,SANTANDER,2000000
803,68,SANTANDER,2000000
802,68,SANTANDER,2000000
801,68,SANTANDER,2000000
800,68,SANTANDER,2000000
799,68,SANTANDER,2000000
798,68,SANTANDER,2000000
797,68,SANTANDER,2000000
796,68,SANTANDER,2000000
795,68,SANTANDER,2000000
794,68,SANTANDER,2000000
793,68,SANTANDER,2000000
792,68,SANTANDER,2000000
833,68,SANTANDER,2100000
832,68,SANTANDER,2100000
831,68,SANTANDER,2100000
834,68,SANTANDER,2120000
839,68,SANTANDER,2200000
838,68,SANTANDER,2200000
837,68,SANTANDER,2200000
836,68,SANTANDER,2200000
835,68,SANTANDER,2200000
841,68,SANTANDER,2280000
840,68,SANTANDER,2280000
845,68,SANTANDER,2300000
844,68,SANTANDER,2300000
843,68,SANTANDER,2300000
842,68,SANTANDER,2300000
849,68,SANTANDER,2320000
848,68,SANTANDER,2320000
847,68,SANTANDER,2320000
846,68,SANTANDER,2320000
852,68,SANTANDER,2400000
851,68,SANTANDER,2400000
850,68,SANTANDER,2400000
871,68,SANTANDER,2500000
870,68,SANTANDER,2500000
869,68,SANTANDER,2500000
868,68,SANTANDER,2500000
867,68,SANTANDER,2500000
866,68,SANTANDER,2500000
865,68,SANTANDER,2500000
864,68,SANTANDER,2500000
863,68,SANTANDER,2500000
862,68,SANTANDER,2500000
861,68,SANTANDER,2500000
860,68,SANTANDER,2500000
859,68,SANTANDER,2500000
858,68,SANTANDER,2500000
857,68,SANTANDER,2500000
856,68,SANTANDER,2500000
855,68,SANTANDER,2500000
854,68,SANTANDER,2500000
853,68,SANTANDER,2500000
878,68,SANTANDER,2600000
877,68,SANTANDER,2600000
876,68,SANTANDER,2600000
875,68,SANTANDER,2600000
874,68,SANTANDER,2600000
873,68,SANTANDER,2600000
872,68,SANTANDER,2600000
880,68,SANTANDER,2700000
879,68,SANTANDER,2700000
886,68,SANTANDER,2800000
885,68,SANTANDER,2800000
884,68,SANTANDER,2800000
883,68,SANTANDER,2800000
882,68,SANTANDER,2800000
881,68,SANTANDER,2800000
887,68,SANTANDER,2863000
890,68,SANTANDER,2900000
889,68,SANTANDER,2900000
888,68,SANTANDER,2900000
891,68,SANTANDER,2929000
910,68,SANTANDER,3000000
909,68,SANTANDER,3000000
908,68,SANTANDER,3000000
907,68,SANTANDER,3000000
906,68,SANTANDER,3000000
905,68,SANTANDER,3000000
904,68,SANTANDER,3000000
903,68,SANTANDER,3000000
902,68,SANTANDER,3000000
901,68,SANTANDER,3000000
900,68,SANTANDER,3000000
899,68,SANTANDER,3000000
898,68,SANTANDER,3000000
897,68,SANTANDER,3000000
896,68,SANTANDER,3000000
895,68,SANTANDER,3000000
894,68,SANTANDER,3000000
893,68,SANTANDER,3000000
892,68,SANTANDER,3000000
911,68,SANTANDER,3030000
912,68,SANTANDER,3064000
913,68,SANTANDER,3183000
914,68,SANTANDER,3200000
915,68,SANTANDER,3250000
917,68,SANTANDER,3300000
916,68,SANTANDER,3300000
918,68,SANTANDER,3400000
920,68,SANTANDER,3480000
919,68,SANTANDER,3480000
926,68,SANTANDER,3500000
925,68,SANTANDER,3500000
924,68,SANTANDER,3500000
923,68,SANTANDER,3500000
922,68,SANTANDER,3500000
921,68,SANTANDER,3500000
927,68,SANTANDER,3600000
928,68,SANTANDER,3650000
930,68,SANTANDER,3700000
929,68,SANTANDER,3700000
931,68,SANTANDER,3800000
932,68,SANTANDER,3900000
945,68,SANTANDER,4000000
944,68,SANTANDER,4000000
943,68,SANTANDER,4000000
942,68,SANTANDER,4000000
941,68,SANTANDER,4000000
940,68,SANTANDER,4000000
939,68,SANTANDER,4000000
938,68,SANTANDER,4000000
937,68,SANTANDER,4000000
936,68,SANTANDER,4000000
935,68,SANTANDER,4000000
934,68,SANTANDER,4000000
933,68,SANTANDER,4000000
946,68,SANTANDER,4100000
948,68,SANTANDER,4200000
947,68,SANTANDER,4200000
949,68,SANTANDER,4300000
952,68,SANTANDER,4500000
951,68,SANTANDER,4500000
950,68,SANTANDER,4500000
953,68,SANTANDER,4560000
954,68,SANTANDER,4700000
955,68,SANTANDER,4800000
956,68,SANTANDER,4880000
963,68,SANTANDER,5000000
962,68,SANTANDER,5000000
961,68,SANTANDER,5000000
960,68,SANTANDER,5000000
959,68,SANTANDER,5000000
958,68,SANTANDER,5000000
957,68,SANTANDER,5000000
964,68,SANTANDER,5250000
965,68,SANTANDER,5400000
966,68,SANTANDER,5500000
967,68,SANTANDER,5600000
968,68,SANTANDER,5626000
972,68,SANTANDER,6000000
971,68,SANTANDER,6000000
970,68,SANTANDER,6000000
969,68,SANTANDER,6000000
973,68,SANTANDER,6250000
974,68,SANTANDER,6500000
976,68,SANTANDER,6900000
975,68,SANTANDER,6900000
984,68,SANTANDER,7000000
983,68,SANTANDER,7000000
982,68,SANTANDER,7000000
981,68,SANTANDER,7000000
980,68,SANTANDER,7000000
979,68,SANTANDER,7000000
978,68,SANTANDER,7000000
977,68,SANTANDER,7000000
985,68,SANTANDER,7000000
986,68,SANTANDER,7055000
987,68,SANTANDER,7500000
988,68,SANTANDER,8000000
989,68,SANTANDER,8000000
990,68,SANTANDER,8000000
992,68,SANTANDER,9000000
995,68,SANTANDER,9000000
994,68,SANTANDER,9000000
993,68,SANTANDER,9000000
991,68,SANTANDER,9000000
996,68,SANTANDER,11000000
997,68,SANTANDER,13000000
998,68,SANTANDER,15000000
999,68,SANTANDER,20000000
6,70,SUCRE,0
14,70,SUCRE,0
9,70,SUCRE,0
10,70,SUCRE,0
12,70,SUCRE,0
2,70,SUCRE,0
16,70,SUCRE,0
18,70,SUCRE,0
11,70,SUCRE,0
13,70,SUCRE,0
3,70,SUCRE,0
15,70,SUCRE,0
7,70,SUCRE,0
5,70,SUCRE,0
1,70,SUCRE,0
4,70,SUCRE,0
17,70,SUCRE,0
8,70,SUCRE,0
19,70,SUCRE,10000
20,70,SUCRE,30000
21,70,SUCRE,40000
22,70,SUCRE,40000
23,70,SUCRE,40000
24,70,SUCRE,40000
25,70,SUCRE,40000
26,70,SUCRE,45000
27,70,SUCRE,45000
28,70,SUCRE,45000
29,70,SUCRE,45000
36,70,SUCRE,50000
37,70,SUCRE,50000
38,70,SUCRE,50000
39,70,SUCRE,50000
40,70,SUCRE,50000
30,70,SUCRE,50000
31,70,SUCRE,50000
32,70,SUCRE,50000
33,70,SUCRE,50000
34,70,SUCRE,50000
35,70,SUCRE,50000
41,70,SUCRE,60000
42,70,SUCRE,60000
43,70,SUCRE,60000
44,70,SUCRE,60000
45,70,SUCRE,60000
46,70,SUCRE,70000
47,70,SUCRE,70000
48,70,SUCRE,70000
49,70,SUCRE,70000
50,70,SUCRE,70000
51,70,SUCRE,70000
59,70,SUCRE,80000
58,70,SUCRE,80000
57,70,SUCRE,80000
56,70,SUCRE,80000
55,70,SUCRE,80000
54,70,SUCRE,80000
53,70,SUCRE,80000
52,70,SUCRE,80000
60,70,SUCRE,90000
69,70,SUCRE,100000
68,70,SUCRE,100000
67,70,SUCRE,100000
66,70,SUCRE,100000
65,70,SUCRE,100000
64,70,SUCRE,100000
63,70,SUCRE,100000
62,70,SUCRE,100000
61,70,SUCRE,100000
87,70,SUCRE,100000
86,70,SUCRE,100000
85,70,SUCRE,100000
84,70,SUCRE,100000
83,70,SUCRE,100000
82,70,SUCRE,100000
81,70,SUCRE,100000
80,70,SUCRE,100000
79,70,SUCRE,100000
78,70,SUCRE,100000
77,70,SUCRE,100000
76,70,SUCRE,100000
75,70,SUCRE,100000
74,70,SUCRE,100000
73,70,SUCRE,100000
72,70,SUCRE,100000
71,70,SUCRE,100000
70,70,SUCRE,100000
92,70,SUCRE,120000
91,70,SUCRE,120000
90,70,SUCRE,120000
89,70,SUCRE,120000
99,70,SUCRE,120000
88,70,SUCRE,120000
98,70,SUCRE,120000
97,70,SUCRE,120000
96,70,SUCRE,120000
95,70,SUCRE,120000
94,70,SUCRE,120000
93,70,SUCRE,120000
100,70,SUCRE,130000
102,70,SUCRE,130000
101,70,SUCRE,130000
106,70,SUCRE,140000
105,70,SUCRE,140000
107,70,SUCRE,140000
104,70,SUCRE,140000
103,70,SUCRE,140000
117,70,SUCRE,150000
118,70,SUCRE,150000
109,70,SUCRE,150000
119,70,SUCRE,150000
110,70,SUCRE,150000
120,70,SUCRE,150000
122,70,SUCRE,150000
121,70,SUCRE,150000
111,70,SUCRE,150000
112,70,SUCRE,150000
113,70,SUCRE,150000
114,70,SUCRE,150000
115,70,SUCRE,150000
108,70,SUCRE,150000
116,70,SUCRE,150000
127,70,SUCRE,160000
126,70,SUCRE,160000
125,70,SUCRE,160000
124,70,SUCRE,160000
123,70,SUCRE,160000
128,70,SUCRE,160000
133,70,SUCRE,175000
132,70,SUCRE,175000
131,70,SUCRE,175000
130,70,SUCRE,175000
129,70,SUCRE,175000
139,70,SUCRE,180000
134,70,SUCRE,180000
137,70,SUCRE,180000
136,70,SUCRE,180000
140,70,SUCRE,180000
138,70,SUCRE,180000
135,70,SUCRE,180000
174,70,SUCRE,200000
143,70,SUCRE,200000
175,70,SUCRE,200000
151,70,SUCRE,200000
176,70,SUCRE,200000
177,70,SUCRE,200000
178,70,SUCRE,200000
152,70,SUCRE,200000
179,70,SUCRE,200000
180,70,SUCRE,200000
153,70,SUCRE,200000
181,70,SUCRE,200000
182,70,SUCRE,200000
144,70,SUCRE,200000
183,70,SUCRE,200000
184,70,SUCRE,200000
154,70,SUCRE,200000
185,70,SUCRE,200000
